Loading pre-computed embeddings from cache: /Users/erdem/Documents/github/autoresearch/figures/report/native_baseline/emb_cache_w8
Emb cache: loaded iv=(92115, 1152) ex=(92115, 1152) from /Users/erdem/Documents/github/autoresearch/figures/report/native_baseline/emb_cache_w8
[full_iv_ex/frozen] epoch 155/200 loss=2.1145 iv_val=0.8836 ex_val=0.8198 bal_val=0.8517 ex2iv=0.0702 align=0.4699 cpair=0.0000
[full_iv_ex/frozen] epoch 156/200 loss=2.1140 iv_val=0.8829 ex_val=0.8241 bal_val=0.8535 ex2iv=0.0605 align=0.4698 cpair=0.0000
[full_iv_ex/frozen] epoch 157/200 loss=2.1128 iv_val=0.8776 ex_val=0.7680 bal_val=0.8228 ex2iv=0.0639 align=0.4694 cpair=0.0000
[full_iv_ex/frozen] epoch 158/200 loss=2.1118 iv_val=0.8714 ex_val=0.8255 bal_val=0.8484 ex2iv=0.0603 align=0.4692 cpair=0.0000
[full_iv_ex/frozen] epoch 159/200 loss=2.1163 iv_val=0.8642 ex_val=0.8318 bal_val=0.8480 ex2iv=0.0761 align=0.4713 cpair=0.0000
[full_iv_ex/frozen] epoch 160/200 loss=2.1155 iv_val=0.8870 ex_val=0.7938 bal_val=0.8404 ex2iv=0.0679 align=0.4705 cpair=0.0000
[full_iv_ex/frozen] epoch 161/200 loss=2.1140 iv_val=0.8679 ex_val=0.8359 bal_val=0.8519 ex2iv=0.0642 align=0.4706 cpair=0.0000
[full_iv_ex/frozen] epoch 162/200 loss=2.1131 iv_val=0.8824 ex_val=0.8161 bal_val=0.8493 ex2iv=0.0766 align=0.4700 cpair=0.0000
[full_iv_ex/frozen] epoch 163/200 loss=2.1163 iv_val=0.8569 ex_val=0.7535 bal_val=0.8052 ex2iv=0.0538 align=0.4709 cpair=0.0000
[full_iv_ex/frozen] epoch 164/200 loss=2.1125 iv_val=0.8798 ex_val=0.8333 bal_val=0.8565 ex2iv=0.0699 align=0.4693 cpair=0.0000
[full_iv_ex/frozen] epoch 165/200 loss=2.1135 iv_val=0.8637 ex_val=0.8019 bal_val=0.8328 ex2iv=0.0627 align=0.4688 cpair=0.0000
[full_iv_ex/frozen] epoch 166/200 loss=2.1115 iv_val=0.8687 ex_val=0.8012 bal_val=0.8349 ex2iv=0.0668 align=0.4691 cpair=0.0000
[full_iv_ex/frozen] epoch 167/200 loss=2.1141 iv_val=0.8771 ex_val=0.8026 bal_val=0.8398 ex2iv=0.0709 align=0.4713 cpair=0.0000
[full_iv_ex/frozen] epoch 168/200 loss=2.1122 iv_val=0.8669 ex_val=0.7592 bal_val=0.8131 ex2iv=0.0793 align=0.4690 cpair=0.0000
[full_iv_ex/frozen] epoch 169/200 loss=2.1141 iv_val=0.8839 ex_val=0.8089 bal_val=0.8464 ex2iv=0.0644 align=0.4697 cpair=0.0000
[full_iv_ex/frozen] epoch 170/200 loss=2.1138 iv_val=0.8751 ex_val=0.7923 bal_val=0.8337 ex2iv=0.0675 align=0.4687 cpair=0.0000
[full_iv_ex/frozen] epoch 171/200 loss=2.1126 iv_val=0.8835 ex_val=0.7943 bal_val=0.8389 ex2iv=0.0726 align=0.4685 cpair=0.0000
[full_iv_ex/frozen] epoch 172/200 loss=2.1130 iv_val=0.8728 ex_val=0.7647 bal_val=0.8188 ex2iv=0.0638 align=0.4684 cpair=0.0000
[full_iv_ex/frozen] epoch 173/200 loss=2.1118 iv_val=0.8488 ex_val=0.7816 bal_val=0.8152 ex2iv=0.0620 align=0.4695 cpair=0.0000
[full_iv_ex/frozen] epoch 174/200 loss=2.1139 iv_val=0.8667 ex_val=0.7933 bal_val=0.8300 ex2iv=0.0601 align=0.4706 cpair=0.0000
[full_iv_ex/frozen] epoch 175/200 loss=2.1115 iv_val=0.8775 ex_val=0.8040 bal_val=0.8407 ex2iv=0.0679 align=0.4677 cpair=0.0000
[full_iv_ex/frozen] epoch 176/200 loss=2.1153 iv_val=0.8614 ex_val=0.8016 bal_val=0.8315 ex2iv=0.0625 align=0.4708 cpair=0.0000
[full_iv_ex/frozen] epoch 177/200 loss=2.1144 iv_val=0.9096 ex_val=0.8939 bal_val=0.9018 ex2iv=0.0740 align=0.4696 cpair=0.0000
[full_iv_ex/frozen] epoch 178/200 loss=2.1122 iv_val=0.8733 ex_val=0.7907 bal_val=0.8320 ex2iv=0.0608 align=0.4700 cpair=0.0000
[full_iv_ex/frozen] epoch 179/200 loss=2.1115 iv_val=0.8726 ex_val=0.7696 bal_val=0.8211 ex2iv=0.0612 align=0.4680 cpair=0.0000
[full_iv_ex/frozen] epoch 180/200 loss=2.1112 iv_val=0.8658 ex_val=0.7985 bal_val=0.8322 ex2iv=0.0628 align=0.4690 cpair=0.0000
[full_iv_ex/frozen] epoch 181/200 loss=2.1129 iv_val=0.8509 ex_val=0.7773 bal_val=0.8141 ex2iv=0.0652 align=0.4696 cpair=0.0000
[full_iv_ex/frozen] epoch 182/200 loss=2.1146 iv_val=0.8475 ex_val=0.7808 bal_val=0.8141 ex2iv=0.0586 align=0.4712 cpair=0.0000
[full_iv_ex/frozen] epoch 183/200 loss=2.1104 iv_val=0.8509 ex_val=0.7885 bal_val=0.8197 ex2iv=0.0697 align=0.4673 cpair=0.0000
[full_iv_ex/frozen] epoch 184/200 loss=2.1118 iv_val=0.8654 ex_val=0.7911 bal_val=0.8282 ex2iv=0.0732 align=0.4688 cpair=0.0000
[full_iv_ex/frozen] epoch 185/200 loss=2.1110 iv_val=0.8653 ex_val=0.8105 bal_val=0.8379 ex2iv=0.0649 align=0.4686 cpair=0.0000
[full_iv_ex/frozen] epoch 186/200 loss=2.1113 iv_val=0.8696 ex_val=0.7759 bal_val=0.8228 ex2iv=0.0687 align=0.4681 cpair=0.0000
[full_iv_ex/frozen] epoch 187/200 loss=2.1123 iv_val=0.8627 ex_val=0.7614 bal_val=0.8121 ex2iv=0.0632 align=0.4700 cpair=0.0000
[full_iv_ex/frozen] epoch 188/200 loss=2.1131 iv_val=0.8616 ex_val=0.7747 bal_val=0.8182 ex2iv=0.0764 align=0.4689 cpair=0.0000
[full_iv_ex/frozen] epoch 189/200 loss=2.1113 iv_val=0.8611 ex_val=0.7792 bal_val=0.8201 ex2iv=0.0748 align=0.4689 cpair=0.0000
[full_iv_ex/frozen] epoch 190/200 loss=2.1097 iv_val=0.8632 ex_val=0.7938 bal_val=0.8285 ex2iv=0.0724 align=0.4674 cpair=0.0000
[full_iv_ex/frozen] epoch 191/200 loss=2.1121 iv_val=0.8651 ex_val=0.7846 bal_val=0.8248 ex2iv=0.0616 align=0.4691 cpair=0.0000
[full_iv_ex/frozen] epoch 192/200 loss=2.1133 iv_val=0.8383 ex_val=0.7456 bal_val=0.7920 ex2iv=0.0568 align=0.4698 cpair=0.0000
[full_iv_ex/frozen] epoch 193/200 loss=2.1108 iv_val=0.8453 ex_val=0.7764 bal_val=0.8109 ex2iv=0.0645 align=0.4683 cpair=0.0000
[full_iv_ex/frozen] epoch 194/200 loss=2.1117 iv_val=0.8503 ex_val=0.7399 bal_val=0.7951 ex2iv=0.0683 align=0.4680 cpair=0.0000
[full_iv_ex/frozen] epoch 195/200 loss=2.1121 iv_val=0.8538 ex_val=0.7473 bal_val=0.8005 ex2iv=0.0612 align=0.4688 cpair=0.0000
[full_iv_ex/frozen] epoch 196/200 loss=2.1139 iv_val=0.8482 ex_val=0.7877 bal_val=0.8179 ex2iv=0.0717 align=0.4702 cpair=0.0000
[full_iv_ex/frozen] epoch 197/200 loss=2.1159 iv_val=0.8620 ex_val=0.7853 bal_val=0.8237 ex2iv=0.0674 align=0.4705 cpair=0.0000
[full_iv_ex/frozen] epoch 198/200 loss=2.1116 iv_val=0.8654 ex_val=0.7759 bal_val=0.8207 ex2iv=0.0786 align=0.4694 cpair=0.0000
[full_iv_ex/frozen] epoch 199/200 loss=2.1142 iv_val=0.8394 ex_val=0.7851 bal_val=0.8122 ex2iv=0.0655 align=0.4701 cpair=0.0000
[full_iv_ex/frozen] epoch 200/200 loss=2.1117 iv_val=0.8785 ex_val=0.8586 bal_val=0.8686 ex2iv=0.0736 align=0.4679 cpair=0.0000
Wrote projector checkpoint /Users/erdem/Documents/github/autoresearch/figures/report/native_baseline/loocv_contrastive_mlp_w8_e200_ms3_hi_ap800_j0_xy80z24_skh07_dv2_g0_proj.pt
Wrote /Users/erdem/Documents/github/autoresearch/figures/report/native_baseline/loocv_contrastive_mlp_w8_e200_ms3_hi_ap800_j0_xy80z24_skh07_dv2_g0_results.json
